1946:1946	12-year-old human finn , who was found in the woods as a baby by a dog family , and his best friend and adopted brother jake , a 28-year-old dog , ( in magic dog years ) who has stretching powers , are adventurers living in the land of ooo , a setting full of surreal characters , with fantasy and post-apocalyptic elements .	N/A	12-year-old human boy named finn and his magical dog jake , are adventurers living in the land of ooo , a setting full of surreal characters , with fantasy and post-apocalyptic elements .	N/A	1	1	0-0 1-1 2-4 18-5 19-6 25-9 33-7 34-8 41-10 42-11 43-12 44-13 45-14 46-15 47-16 48-17 49-18 50-19 51-20 52-21 53-22 54-23 55-24 56-25 57-26 58-27 59-28 60-29 61-30 62-31 63-32		
1947:1947	in a controversial move demonstrating the icrc 's committment to neutrality , three officials from the hamas terror group have been living at the international red cross office in jerusalem .	N/A	in a controversial move demonstrating the icrc 's committment to neutrality , three officials from the hamas political party , which some governments designate a terrorist organization , have been living at the international red cross office in jerusalem .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 17-18 18-17 18-18 19-28 20-29 21-30 22-31 23-32 24-33 25-34 26-35 27-36 28-37 29-38 30-39		
1948:1948	there were amazing scenes of jubilation as coventry was awarded the accolade .	N/A	there were scenes of jubilation as coventry was awarded the accolade .	N/A	1	1	0-0 1-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11		
1949:1949	more recently , mr hudson & the library have adopted this song for their album a tale of two cities .	N/A	more recently , mr hudson & the library have covered this song for their album a tale of two cities .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20		
1950:1950	a donkey show is a form of live entertainment that is a wildly-popular sex-tourism performance in mexico .	N/A	a donkey show is a form of sex-tourism entertainment in mexico .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 13-7 14-8 15-9 16-10 17-11		
1951:1951	natalya made her entrance first to be in ronda 's corner , and she wore her father jim neidhart 's jacket to the ring , who had just passed away a few days prior .	N/A	natalya made her entrance first to be in ronda 's corner , and she wore her father jim neidhart 's jacket to the ring , who had died a few days prior .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 28-27 29-27 30-28 31-29 32-30 33-31 34-32		
1952:1952	bush has expressed his belief that all those executed were guilty , based on briefings by alberto r. gonzales , even though these briefings failed to mention critical factors , such as the fact that a condemned man 's public defender slept through much of his case .	N/A	bush has expressed his belief that all those executed were guilty , based on briefings by alberto r. gonzales , even though some of these briefings failed to mention important factors , such as the fact that a condemned man 's public defender slept through much of his case .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-24 23-25 24-26 25-27 26-28 27-29 28-30 29-31 30-32 31-33 32-34 33-35 34-36 35-37 36-38 37-39 38-40 39-41 40-42 41-43 42-44 43-45 44-46 45-47 46-48 47-49		
1953:1953	`` message for the queen '' `` zaydi zaydi `` ( macedonian song ) 2:30	N/A	`` message for the queen '' `` zajdi zajdi `` ( macedonian song ) 2:30	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14		
1954:1954	the big chill is the uk 's premier festival of alternative and chillout music .	N/A	the big chill is a uk festival of alternative and chillout music .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-5 8-6 9-7 10-8 11-9 12-10 13-11 14-12		
1955:1955	as a junior player , youl formed a highly successful doubles partnership with his fellow australian player mark kratzmann .	N/A	as a junior player , youl formed a successful doubles partnership with his fellow australian player mark kratzmann .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18		
1956:1956	the andorran principality has the unique distinction of being ruled by two non-andorran sovereigns , one of whom ( the french president ) is the only monarch in the world to be elected by common citizens—though not by the citizens of andorra , but rather those of france .	N/A	the andorran principality has the unique distinction of being ruled by two sovereigns , one of whom ( the french president ) is the only monarch in the world to be elected by common citizens—though not by the citizens of andorra , but rather those of france .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 30-29 31-30 32-31 33-32 34-33 35-34 36-35 37-36 38-37 39-38 40-39 41-40 42-41 43-42 44-43 45-44 46-45 47-46 48-47		
1957:1957	run by markos moulitsas zniga , ( kos from the last syllable of his first name , often mispronouced by media elites who do n't bother to listen or read him directly and only get the information second hand ) a young united states army veteran , it has weekday traffic of 900,000 or more visits , and often reaches over 5 million unique visits in one week .	N/A	run by markos moulitsas zniga , ( kos from the last syllable of his first name , often mispronouced ) a young united states army veteran , it has weekday traffic of 900,000 or more visits , and often reaches over 5 million unique visits in one week .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 39-19 40-20 41-21 42-22 43-23 44-24 45-25 46-26 47-27 48-28 49-29 50-30 51-31 52-32 53-33 54-34 55-35 56-36 57-37 58-38 59-39 60-40 61-41 62-42 63-43 64-44 65-45 66-46 67-47 68-48		
1958:1958	a very important generalization of the derivative concerns complex functions of complex variables , such as functions from ( a domain in ) the complex numbers c to c. the notion of the derivative of such a function is obtained by replacing real variables with complex variables in the definition .	N/A	an important generalization of the derivative concerns complex functions of complex variables , such as functions from ( a domain in ) the complex numbers c to c. the notion of the derivative of such a function is obtained by replacing real variables with complex variables in the definition .	N/A	1	1	0-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 30-29 31-30 32-31 33-32 34-33 35-34 36-35 37-36 38-37 39-38 40-39 41-40 42-41 43-42 44-43 45-44 46-45 47-46 48-47 49-48 50-49		
1959:1959	people for the ethical treatment of animals has protested the continued use of real fur , which seems misguided knowing the bears would be culled regardless .	N/A	people for the ethical treatment of animals has protested the continued use of real fur .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 26-15		
1960:1960	a notable year was 2006 , the tenth year of the show , when walters selected rosie o'donnell as cohost , an appointment that was outshined only by the drama that came along with it .	N/A	in 2006 , the tenth year of the show , walters selected rosie o'donnell as cohost , an appointment that was outshined only by the drama that came along with it .	N/A	1	1	4-0 4-1 5-2 6-3 7-4 8-5 9-6 10-7 11-8 12-9 14-10 15-11 16-12 17-13 18-14 19-15 20-16 21-17 22-18 23-19 24-20 25-21 26-22 27-23 28-24 29-25 30-26 31-27 32-28 33-29 34-30 35-31		
1961:1961	jonathan wells ( creationist ) , critic of intelligent design	N/A	jonathan wells ( author ) , biology writer and critic of darwinism	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-9 7-10 8-11 9-11		
1962:1962	timothy james mcveigh ( april 23 , 1968 – june 11 , 2001 ) was an american domestic terrorist who perpetrated the 1995 oklahoma city bombing , which killed 168 people and injured over 680 others .	N/A	timothy james mcveigh ( april 23 , 1968 – june 11 , 2001 ) was an american patriot and domestic terrorist who perpetrated the 1995 oklahoma city bombing , which killed 168 people and injured over 680 others .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-19 18-20 19-21 20-22 21-23 22-24 23-25 24-26 25-27 26-28 27-29 28-30 29-31 30-32 31-33 32-34 33-35 34-36 35-37 36-38		
1963:1963	followers of meivazhi not only believe but also can show to the whole world that a person 's attainment of heaven or hell can be ascertained by their body , by observing 10 signs after death :	N/A	followers of meivazhi believe that a person 's attainment of heaven or hell can be ascertained by their body , by observing 10 signs after death :	N/A	1	1	0-0 1-1 2-2 5-3 14-4 15-5 16-6 17-7 18-8 19-9 20-10 21-11 22-12 23-13 24-14 25-15 26-16 27-17 28-18 29-19 30-20 31-21 32-22 33-23 34-24 35-25 36-26		
1964:1964	a recent 2005 release of the dvd leaves out kermit , but adds an excellent 'making of ' video .	N/A	a recent 2005 release of the dvd leaves out kermit , but adds a lengthy 'making of ' video .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19		
1965:1965	robert sylvester kelly ( born january 8 , 1967 ) better known by his stage name r. kelly , is an american multiplatinum selling r & b and pop singer-songwriter , occasional rapper , and record producer .	N/A	robert sylvester kelly ( born january 8 , 1967 ) better known by his stage name r. kelly , is an american r & b and pop singer-songwriter , occasional rapper , and record producer .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 24-22 25-23 26-24 27-25 28-26 29-27 30-28 31-29 32-30 33-31 34-32 35-33 36-34 37-35		
1966:1966	although relatively young , great works of modern architecture may be lost because of demolition , neglect , or insensitive alterations .	N/A	although relatively young , works of modern architecture may be lost because of demolition , neglect , or alterations .	N/A	1	1	0-0 1-1 2-2 3-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 20-18 21-19		
1967:1967	according to an on-board videotape , recorded minutes before the disaster and recovered in the debris , just before her death dr. clark participated in what is probably the most poignant conversation in the history of spaceflight .	N/A	according to an on-board videotape , recorded minutes before the disaster and recovered in the debris , just before her death dr. clark participated in a poignant conversation .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 30-25 30-26 31-27 37-28		
1968:1968	two gunmen from the newly formed iplo shot four volunteers from the inla the killing two , the highly respected thomas `` ta '' power ( 34 ) and john o'reilly ( 26 ) .	N/A	two gunmen from the newly formed iplo shot four volunteers from the inla the killing two , thomas `` ta '' power ( 34 ) and john o'reilly ( 26 ) .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 20-17 21-18 22-19 23-20 24-21 25-22 26-23 27-24 28-25 29-26 30-27 31-28 32-29 33-30 34-31		
1969:1969	he has been the mayor of tehran since 2003 and is considered by some to be a fascist .	N/A	he has been the mayor of tehran since 2003 and is widely considered to be a conservative while some consider him to be a fascist .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-19 11-19 12-19 13-18 14-21 15-22 16-23 17-24 18-25		
1970:1970	the photo had been emailed to the vice president of the russian union of engineers by a self-described american aviation expert who had found it on a russian online forum .	N/A	the photo had been emailed to the vice president of the russian union of engineers by an american who found it on a russian online forum .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 18-17 21-18 22-19 23-19 24-20 25-21 26-22 27-23 28-24 29-25 30-26		
1971:1971	almost all of the buildings at mesa college have been renovated or rebuilt giving the campus a very modern and university type feel .	N/A	almost all of the buildings at mesa college have been renovated or rebuilt .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 23-13		
1972:1972	in january 2014 , publicmind found that 48 % of registered new jersey voters approved of the job that christie was doing as governor .	N/A	in january 2014 , publicmind found that 48 % of registered new jersey voters approved of the job that christie was doing as governor , down from 62 % in an october poll by the same group .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-37		
1973:1973	russell james ( born in perth , western australia ) is one of the worlds leading fashion , celebrity and beauty photographers .	N/A	russell james ( born in perth , western australia ) is a fashion , celebrity and beauty photographer .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-11 16-12 17-13 18-14 19-15 20-16 21-17 22-18		
1974:1974	killer show : the station nightclub fire , america 's deadliest rock concert the definitive book on the station nightclub fire , written by one of the lead attorneys representing the victims	N/A	killer show : the station nightclub fire , america 's deadliest rock concert book on the station nightclub fire , written by one of the lead attorneys representing the victims	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 15-13 16-14 17-15 18-16 19-17 20-18 21-19 22-20 23-21 24-22 25-23 26-24 27-25 28-26 29-27 30-28 31-29		
1975:1975	among them was legendary nazi hunter simon wiesenthal .	N/A	among them was nazi hunter simon wiesenthal .	N/A	1	1	0-0 1-1 2-2 4-3 5-4 6-5 7-6 8-7		
1976:1976	the concept of `` unhu '' also constitute the kernel of african traditional jurisprudence as well as leadership and governance ( it 's unfortunate that modern day political leaders do not embrace unhu ) .	N/A	the concept of `` unhu '' also constitute the kernel of african traditional jurisprudence as well as leadership and governance .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 34-20		
1977:1977	pankaj singh is in active politics since 2002 .	N/A	pankaj singh has been active in politics since 2002 .	N/A	1	1	0-0 1-1 2-2 2-3 3-5 4-4 5-6 6-7 7-8 8-9		
1978:1978	as of may 2016 , noted vichy republicans include paul ryan , chris christie , rick perry , marco rubio , rick santorum , john boehner , dick cheney , john mccain , rand paul , reince priebus , and bobby jindal among others .	N/A	as of may 2016 , noted people who have been referred to as vichy republicans include paul ryan , chris christie , rick perry , marco rubio , rick santorum , john boehner , dick cheney , john mccain , rand paul , reince priebus , and bobby jindal among others .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-13 7-14 8-15 9-16 10-17 11-18 12-19 13-20 14-21 15-22 16-23 17-24 18-25 19-26 20-27 21-28 22-29 23-30 24-31 25-32 26-33 27-34 28-35 29-36 30-37 31-38 32-39 33-40 34-41 35-42 36-43 37-44 38-45 39-46 40-47 41-48 42-49 43-50 44-51		
1979:1979	a tough tackler in his playing days , he also showed a very human side when he deeply cried after mikls fehr died on the pitch , shortly after entering benfica 's match at vitria de guimares .	N/A	a tough tackler in his playing days , he also showed a human side when he cried profusely after mikls fehr died on the pitch , shortly after entering benfica 's match at vitria de guimares .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 13-12 14-13 15-14 16-15 17-17 18-16 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 30-29 31-30 32-31 33-32 34-33 35-34 36-35 37-36		
1980:1980	in the international cut of the film , her strong and graphic anal sex scene with choi min-sik , which exposed her naked butt was cut , while at the same time being retained in the korean cut .	N/A	in the international cut of the film , her anal sex scene with choi min-sik , which exposed her naked butt was cut , while at the same time being retained in the korean cut .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 12-9 13-10 14-11 15-12 16-13 17-14 18-15 19-16 20-17 21-18 22-19 23-20 24-21 25-22 26-23 27-24 28-25 29-26 30-27 31-28 32-29 33-30 34-31 35-32 36-33 37-34 38-35		
1981:1981	a lot of people think the issue is ; is global warming taking place ?	N/A	a lot of people think the issue is ... is ... uh ... is global warming taking place ?	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 9-13 10-14 11-15 12-16 13-17 14-18		
1982:1982	the name oneida is derived from the english mispronunciation of onyota ' a : ka , the people 's name for themselves .	N/A	the name oneida is derived from the english pronunciation of onyota ' a : ka , the people 's name for themselves .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22		
1983:1983	more recently , in 2005 , the world health organization defined the vertebral subluxation as `` a lesion or dysfunction in a joint or motion segment in which alignment , movement integrity and/or physiological function are altered , although contact between joint surfaces remains intact .	N/A	more recently , in 2005 , it was defined as `` a lesion or dysfunction in a joint or motion segment in which alignment , movement integrity and/or physiological function are altered , although contact between joint surfaces remains intact .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 10-7 10-8 11-6 12-6 13-6 14-9 15-10 16-11 17-12 18-13 19-14 20-15 21-16 22-17 23-18 24-19 25-20 26-21 27-22 28-23 29-24 30-25 31-26 32-27 33-28 34-29 35-30 36-31 37-32 38-33 39-34 40-35 41-36 42-37 43-38 44-39 45-40		
1984:1984	karlheinz schreiber ( born march 25 , 1934 in petersdorf ( thringen ) ) a german-born canadian citizen who is a lobbyist , fundraiser , world renown arms dealer and businessman .	N/A	karlheinz schreiber ( born march 25 , 1934 in petersdorf ( thringen ) ) a german-born canadian citizen who is a lobbyist , fundraiser , arms dealer and businessman .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 27-25 28-26 29-27 30-28 31-29		
1985:1985	since 1993 , rtsh has also run an international television service via satellite , aimed at albanian language communities in kosovo , macedonia , montenegro and greece , plus the albanian diaspora in the rest of europe .albania is the best contry .	N/A	since 1993 , rtsh has also run an international television service via satellite , aimed at albanian language communities in kosovo , macedonia , montenegro and greece , plus the albanian diaspora in the rest of europe .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 42-37		
1986:1986	he headed the opening goal as motherwell defeated his old side dundee united 43 after extra time in a thrilling showpiece .	N/A	he headed the opening goal as motherwell defeated his old side dundee united 43 after extra time .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 21-17		
1987:1987	the protocol is an attempt to relieve the symptoms of menopause and increase health through the recreation of a pre-menopausal woman 's monthly hormonal cycle using rhythmic doses of hormones standardized to a uniform purity .	N/A	the protocol is an attempt to relieve the symptoms of menopause and supposedly increase health through what its proponents claim is a recreation of a pre-menopausal woman 's monthly hormonal cycle using rhythmic doses of hormones standardized to a uniform purity .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-13 13-14 14-15 15-21 16-22 17-23 18-24 19-25 20-26 21-27 22-28 23-29 24-30 25-31 26-32 27-33 28-34 29-35 30-36 31-37 32-38 33-39 34-40 35-41		
1988:1988	this economic expansion has enabled parts of the south to boast of some of the lowest unemployment rates in the united states .	N/A	this economic expansion has enabled parts of the south to have of some of the lowest unemployment rates in the united states .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22		
1989:1989	being carbon neutral , or carbon neutrality , refers to the practice of balancing carbon dioxide released into the atmosphere from burning fossil fuels , with renewable energy that creates a similar amount of useful energy , so that the net carbon emissions are zero .	N/A	being carbon neutral , or carbon neutrality , refers to the practice of balancing carbon dioxide released into the atmosphere from burning fossil fuels , with practices that remove or sequestor carbon from the atmosphere , and use of renewable energy that creates a similar amount of useful energy without releasing carbon , so that the net carbon emissions are zero .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-39 27-40 28-41 29-42 30-43 31-44 32-45 33-46 34-47 35-48 36-52 37-53 38-54 39-55 40-56 41-57 42-58 43-59 44-60 45-61		
1990:1990	magic ( also called magick to distinguish it from stage magic ) is a way of influencing the world through supernatural , mystical , or paranormal means .	N/A	magic ( also called magick to distinguish it from stage magic ) is a supposed way of influencing the world through supernatural , mystical , or paranormal means .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-15 15-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 23-24 24-25 25-26 26-27 27-28		
1991:1991	illustration of a male and female playing trac ball .	N/A	illustration of two people playing trac ball .	N/A	1	1	0-0 1-1 2-2 2-3 3-2 3-3 4-2 4-3 5-2 5-3 6-4 7-5 8-6 9-7		
1992:1992	the main annual orange parade in the republic of ireland is at rossnowlagh , county donegal and it is a peaceful , harmonious affair .	N/A	the main annual orange parade in the republic of ireland is at rossnowlagh , county donegal .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 24-16		
1993:1993	its origin is traced to the pact of umar ( text ) : a treaty supposedly drawn up by umar ibn al-khattab , the second caliph , to deal with non-muslims living on land conquered by muslims , and therefore has no basis in the qur'an .	N/A	its origin is traced to the pact of umar ( text ) : a treaty supposedly drawn up by umar ibn al-khattab , the second caliph , to deal with non-muslims living on land conquered by muslims .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 46-37		
1994:1994	roddick 's poor form and bad luck continued as he was beaten at the toronto masters in the second round by marin ili and then he was forced to pull out of the cincinnati masters following a recurrence of his shoulder injury , which he said may have been caused by a poor sleeping posture .	N/A	roddick was beaten at the toronto masters in the second round by marin ili and then he was forced to pull out of the cincinnati masters following a recurrence of his shoulder injury , which he said may have been caused by a poor sleeping posture .	N/A	1	1	0-0 10-1 11-2 12-3 13-4 14-5 15-6 16-7 17-8 18-9 19-10 20-11 21-12 22-13 23-14 24-15 25-16 26-17 27-18 28-19 29-20 30-21 31-22 32-23 33-24 34-25 35-26 36-27 37-28 38-29 39-30 40-31 41-32 42-33 43-34 44-35 45-36 46-37 47-38 48-39 49-40 50-41 51-42 52-43 53-44 54-45 55-46		
1995:1995	a foreword from the former wehrmacht general hans guderian provided an endorsement for the waffen-ss troops and praised them as `` the first realization of the european idea '' .	N/A	a foreword from the former wehrmacht general hans guderian provided an endorsement for the waffen-ss troops and referred to them as `` the first realization of the european idea '' .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 17-18 18-19 19-20 20-21 21-22 22-23 23-24 24-25 25-26 26-27 27-28 28-29 29-30		
1996:1996	the forgery allegations subsequently came to the attention of the mainstream media , especially after some experts also questioned the documents ' authenticity , although declining to say that they had been forged .	N/A	the forgery allegations subsequently came to the attention of the mainstream media , especially after some experts also questioned the documents ' authenticity .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 33-23		
1997:1997	with the exception of bass , the lineup has remained largely consistent since that time .	N/A	with the exception of bass , the lineup has remained largely consistent until very recently .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 13-14 14-13 14-14 15-15		
1998:1998	it is intended for embedding web-based user interfaces into java applications , but can not be used as a general purpose web browser since it does not support malformed legacy html .	N/A	it is intended for embedding web-based user interfaces into java applications , but can not be used as a general purpose web browser since it does not support html .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 30-28 31-29		
1999:1999	meanwhile carmona and several other participants in the events of 11 april fled overseas .	N/A	meanwhile carmona and several other participants in the events of 11 april went into exile .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 12-13 12-14 13-12 13-13 13-14 14-15		
2000:2000	the su-30mki version is the ultimate development of the su-27 series .	N/A	the su-30mki version is a development of the su-27 series .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 6-5 7-6 8-7 9-8 10-9 11-10		
2001:2001	a un installation was also a target for israeli shelling causing the death of 118 lebanese civilians ( see qana shelling ) .	N/A	a un installation was also hit by israeli shelling causing the death of 118 lebanese civilians ( see qana shelling ) .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21		
2002:2002	the gregorian calendar was finally adopted by the greek orthodox patriarchate of constantinople in 1924 and imposed on all of greece .	N/A	the gregorian calendar was finally adopted by the greek orthodox patriarchate of constantinople in 1924 as well as by the autocephlous church of greece .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 15-16 15-17 16-18 17-18 19-22 20-23 21-24		
2003:2003	george burwell utley ( december 3 , 1876 october 4 , 1946 ) was an influential american librarian .	N/A	george burwell utley ( december 3 , 1876 october 4 , 1946 ) was an american librarian .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 16-15 17-16 18-17		
2004:2004	it was at this time she met winifred holtby , and a close friendship developed with both aspiring to become established on the london literary scene , and the bond developed between them until holtby 's untimely death in 1935 .	N/A	it was at this time she met winifred holtby , and a close friendship developed with both aspiring to become established on the london literary scene , and the bond developed between them until holtby 's death in 1935 .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 37-36 38-37 39-38 40-39		
2005:2005	great site , you can curve fit and surface fit your 2d and 3d data .	N/A	site where you can curve - and surface - fit 2d and 3d data .	N/A	1	1	1-0 2-1 3-2 4-3 5-4 6-9 7-6 8-7 9-9 11-10 12-11 13-12 14-13 15-14		
2006:2006	in the wild , crypts can grow fully submerged underwater , but in oriental nurseries they are often grown emersed and crypt melt could then be triggered by the change from emerse to submerse conditions .	N/A	in the wild , crypts can grow fully submerged underwater , but in some plant nurseries they are often grown emersed and crypt melt could then be triggered by the change from emerse to submerse conditions .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 13-14 14-15 15-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 23-24 24-25 25-26 26-27 27-28 28-29 29-30 30-31 31-32 32-33 33-34 34-35 35-36		
